Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664734754.6412864,37,67440,0,GPS1_Frame,42.340154166666665,-71.08846866666666,25.8,327958.59496520873,4689656.631406175,19,T
1664734755.6453717,38,67540,0,GPS1_Frame,42.34015433333334,-71.08846916666667,25.6,327958.5542296421,4689656.6509249415,19,T
1664734756.6469467,39,67640,0,GPS1_Frame,42.340156166666674,-71.08846650000001,25.0,327958.77891052386,4689656.84910702,19,T
1664734757.6474512,40,67740,0,GPS1_Frame,42.34015733333334,-71.08846483333333,24.6,327958.9193928904,4689656.975284205,19,T
1664734758.6423607,41,67840,0,GPS1_Frame,42.340158833333334,-71.0884625,24.1,327959.11570454214,4689657.137126611,19,T
1664734759.646663,42,67940,0,GPS1_Frame,42.34016283333334,-71.088456,23.0,327959.6620856448,4689657.568144343,19,T
1664734760.6456776,43,68040,0,GPS1_Frame,42.340167666666666,-71.0884485,21.6,327960.2931197159,4689658.089674097,19,T
1664734761.6469603,44,68140,0,GPS1_Frame,42.34015250000001,-71.08847383333334,26.1,327958.1647882204,4689656.4567896575,19,T
1664734762.6490538,45,68240,0,GPS1_Frame,42.340139,-71.08849633333332,30.0,327956.27441221883,4689655.003243532,19,T
1664734763.648258,46,68340,0,GPS1_Frame,42.34012833333333,-71.0885135,33.1,327954.83112475375,4689653.853526445,19,T
1664734764.6471152,47,68440,0,GPS1_Frame,42.3401205,-71.08852633333332,35.4,327953.75254593417,4689653.009661579,19,T
1664734765.6482565,48,68540,0,GPS1_Frame,42.34011416666667,-71.08853649999999,37.3,327952.8977388892,4689652.326964628,19,T
1664734766.6491375,49,68640,0,GPS1_Frame,42.340109500000004,-71.088544,38.7,327952.26715832483,4689651.823942581,19,T
1664734767.6491444,50,68740,0,GPS1_Frame,42.340106,-71.08854966666667,39.8,327951.7907903311,4689651.446760393,19,T
1664734768.6486197,51,68840,0,GPS1_Frame,42.34010333333334,-71.08855383333334,40.6,327951.44026568206,4689651.159078385,19,T
1664734769.6501465,52,68940,0,GPS1_Frame,42.340100666666665,-71.08855783333334,41.4,327951.1034710591,4689650.871059144,19,T
1664734770.647101,53,69040,0,GPS1_Frame,42.340098166666664,-71.08856116666666,42.2,327950.82205121743,4689650.600198003,19,T
1664734771.6472034,54,69140,0,GPS1_Frame,42.340095999999996,-71.08856416666666,42.8,327950.56900063273,4689650.365676523,19,T
1664734772.6431727,55,69240,0,GPS1_Frame,42.340093499999995,-71.0885675,43.5,327950.28758074634,4689650.094815403,19,T
1664734773.6472135,56,69340,0,GPS1_Frame,42.34009233333333,-71.08856883333333,43.9,327950.17455820495,4689649.967963889,19,T
1664734774.6468704,57,69440,0,GPS1_Frame,42.340090333333336,-71.0885715,44.5,327949.9494222734,4689649.751275007,19,T
1664734775.6479468,58,69540,0,GPS1_Frame,42.340088833333326,-71.08857316666666,44.9,327949.8080304333,4689649.588083849,19,T
1664734776.6451747,59,69640,0,GPS1_Frame,42.340089500000005,-71.08857133333332,44.7,327949.9608794092,4689649.658402404,19,T
1664734777.6467943,60,69740,0,GPS1_Frame,42.34009016666667,-71.08856966666667,44.5,327950.09999832045,4689649.729058208,19,T
1664734778.6434913,61,69840,0,GPS1_Frame,42.340091,-71.08856766666666,44.2,327950.2670319311,4689649.817546591,19,T
1664734779.6494915,62,69940,0,GPS1_Frame,42.340092000000006,-71.08856533333332,44.0,327950.4619802367,4689649.9238675535,19,T
1664734780.6475027,63,70040,0,GPS1_Frame,42.340092999999996,-71.08856283333333,43.7,327950.6706585885,4689650.029851274,19,T
1664734781.6471736,64,70140,0,GPS1_Frame,42.340094,-71.08856016666667,43.3,327950.89306699246,4689650.135497755,19,T
1664734782.6455905,65,70240,0,GPS1_Frame,42.340094833333325,-71.08855783333334,43.0,327951.08756069513,4689650.223311664,19,T
1664734783.6447785,66,70340,0,GPS1_Frame,42.34009583333333,-71.08855516666667,42.7,327951.3099690883,4689650.328958157,19,T
1664734784.6455781,67,70440,0,GPS1_Frame,42.340096666666675,-71.08855266666666,42.4,327951.518192838,4689650.416434835,19,T
1664734785.648774,68,70540,0,GPS1_Frame,42.340097833333324,-71.08855016666666,42.0,327951.7273257404,4689650.540925655,19,T
1664734786.6444287,69,70640,0,GPS1_Frame,42.3400985,-71.08854783333332,41.7,327951.921364841,4689650.610232517,19,T
1664734787.648267,70,70740,0,GPS1_Frame,42.340099499999994,-71.0885455,41.4,327952.1163130958,4689650.716553524,19,T
1664734788.648043,71,70840,0,GPS1_Frame,42.34010016666666,-71.08854366666667,41.1,327952.26916201797,4689650.786872125,19,T
1664734789.6468585,72,70940,0,GPS1_Frame,42.340101000000004,-71.08854166666667,40.8,327952.43619557424,4689650.87536056,19,T
1664734790.6442723,73,71040,0,GPS1_Frame,42.340101999999995,-71.08853916666666,40.5,327952.6448738681,4689650.981344338,19,T
1664734791.6480923,74,71140,0,GPS1_Frame,42.340102666666674,-71.08853733333333,40.2,327952.797722783,4689651.051662952,19,T
1664734792.6475985,75,71240,0,GPS1_Frame,42.34010333333334,-71.08853583333332,40.0,327952.9231115859,4689651.122656053,19,T
1664734793.6470513,76,71340,0,GPS1_Frame,42.34010416666667,-71.088534,39.7,327953.0764150693,4689651.211481742,19,T
1664734794.6447947,77,71440,0,GPS1_Frame,42.340104833333335,-71.0885325,39.5,327953.20180386433,4689651.2824748475,19,T
1664734795.647078,78,71540,0,GPS1_Frame,42.3401055,-71.08853116666667,39.2,327953.31346260285,4689651.353805198,19,T
1664734796.64488,79,71640,0,GPS1_Frame,42.34010583333334,-71.08853033333334,39.0,327953.3830220261,4689651.389133131,19,T
1664734797.6463654,80,71740,0,GPS1_Frame,42.340106500000005,-71.08852900000001,38.8,327953.494680759,4689651.460463486,19,T
1664734798.644227,81,71840,0,GPS1_Frame,42.340107,-71.08852783333333,38.6,327953.5921548648,4689651.513624008,19,T
1664734799.6458778,82,66000,0,GPS1_Frame,42.340107833333334,-71.0885265,38.4,327953.70426817064,4689651.603461435,19,T
